ZCTA5,1a_65+,1a_50_64,1a_16_49,1a_0_15,1b_65+,1b_50_64,1b_16_49,1b_0_15,1c_65+,1c_50_64,1c_16_49,1c_0_15,2_65+,2_50_64,2_16_49,2_0_15,1a_total,1b_total,1c_total,2_total
78880,0.0,6.876760563380282,15.780837636259323,0.0,423.0,185.05521669703114,286.8831673281891,0.0,0.0,87.06802273958857,0.0,0.0,0.0,0.0,344.53599503555165,276.8,22.657598199639605,894.9383840252202,87.06802273958857,621.3359950355516
78881,15.065616797900262,36.91401869158879,48.58082410219003,0.0,599.9343832020998,218.919589395648,272.3530118224552,0.0,0.0,92.1663919127632,21.253950303633378,0.0,0.0,0.0,282.41221377172144,596.4,100.56045959167908,1091.2069844202028,113.42034221639658,878.8122137717214
78883,1.109377708441671,1.4326785714285712,2.924714699369784,0.0,198.89062229155832,47.78364517662046,30.078001831117046,0.0,0.0,21.783676251950972,0.0,0.0,0.0,0.0,59.39728346951317,31.6,5.466770979240026,276.75226929929585,21.783676251950972,90.99728346951318
78884,8.034995625546806,24.291121495327104,27.144904917810308,0.0,319.9650043744532,149.35522672142764,145.40100134340426,0.0,0.0,55.353651783245255,12.350228582813598,0.0,0.0,0.0,164.10386515597182,228.0,59.47102203868422,614.7212324392851,67.70388036605885,392.1038651559718
78885,0.16640665626625065,0.9080357142857142,1.177482541304718,0.0,29.83359334373375,32.504552253307985,17.6815780718938,0.0,0.0,11.587412032406299,0.0,0.0,0.0,0.0,18.340939386801484,2.8,2.251924911856683,80.01972366893553,11.587412032406299,21.140939386801485
78886,1.50079575596817,3.663027108433735,3.2473372781065093,0.0,162.49920424403183,94.54190606561272,51.51383675405427,0.0,0.0,42.79506682595354,3.096777750214018,0.0,0.0,0.0,54.1420482176252,52.0,8.411160142508415,308.5549470636988,45.89184457616756,106.1420482176252
78931,1.1079603689784763,1.0289301310043668,4.544208379366023,0.0,136.89203963102153,22.306498878832393,41.47064665751838,0.0,0.0,11.664570990163242,3.684259550944928,0.0,0.0,0.0,56.50088541217067,88.8,6.681098879348866,200.66918516737232,15.34883054110817,145.30088541217066
78932,2.306559790610175,11.463636363636363,13.18178862882253,0.0,138.69344020938982,116.20476638173767,70.75374225157502,0.0,0.0,67.33159725462596,4.3077767712803245,0.0,0.0,0.0,100.35669234832213,40.4,26.951984783069065,325.6519488427025,71.63937402590629,140.75669234832213
78933,4.811445654494982,14.907579356510473,35.88404743687835,0.0,257.188554345505,161.95398473726473,176.3462693405689,0.0,0.0,85.1384359062248,13.294586286504067,0.0,0.0,0.0,254.27509693604867,304.2,55.603072447883804,595.4888084233387,98.43302219272887,558.4750969360487
78934,28.244287849669014,77.95184625350896,170.23607498087222,0.0,1509.755712150331,823.6849386888036,801.2462638389684,0.0,0.0,468.3632150576875,64.8267820075043,0.0,0.0,0.0,1239.8908791726549,1631.8,276.4322090840502,3134.686914678103,533.1899970651918,2871.6908791726546
78935,7.3273542600896855,20.938890088533796,22.721078806426934,0.0,391.6726457399103,228.04143957651846,100.91587268896474,0.0,0.0,119.01967033494773,8.951661358405529,0.0,0.0,0.0,171.21138714620284,163.2,50.98732315505042,720.6299580053935,127.97133169335326,334.41138714620286
78938,1.1941763454932113,3.9975757575757576,7.212940543449019,0.0,71.8058236545068,37.32061228875301,34.80042080404373,0.0,0.0,26.68181195367123,2.518317657530911,0.0,0.0,0.0,58.66832099497634,58.8,12.404692646517987,143.92685674730353,29.20012961120214,117.46832099497634
78940,11.827253394405366,35.97818181818182,57.256210205362756,0.0,711.1727466055946,371.0942059049215,302.4904758133692,0.0,0.0,204.92761227689664,18.91016435763478,0.0,0.0,0.0,440.5431496236333,366.8,105.06164541794993,1384.7574283238853,223.83777663453142,807.3431496236333
78941,11.958122035007362,38.917575757575754,66.94335709801813,0.0,719.0418779649926,409.7064365988529,356.8952429641506,0.0,0.0,213.37598764357136,21.976765704357973,0.0,0.0,0.0,511.98463423347323,358.2,117.81905489060125,1485.643557527996,235.35275334792934,870.1846342334732
78942,11.854684512428298,43.59629413481179,141.33025188337453,0.0,1476.1453154875717,984.5837910224994,1485.5305185967113,0.0,0.0,552.8199148426887,106.82673469941055,0.0,0.0,0.0,2286.9124948205035,1943.4,196.7812305306146,3946.2596251067826,659.6466495420992,4230.312494820504
78943,1.5793294896433911,6.315806521269704,5.758798775822494,0.0,84.42067051035662,59.31362003922719,23.67612541982792,0.0,0.0,45.370573439503104,2.3633395117453,0.0,0.0,0.0,45.20173629260428,37.0,13.65393478673559,167.41041596941173,47.733912951248406,82.20173629260428
78944,1.2283908438674411,5.70321272613849,6.332795104954532,0.0,151.77160915613257,123.16284817285914,60.806887687672805,0.0,0.0,65.13393910100235,4.949899117901491,0.0,0.0,0.0,75.91041808947118,29.0,13.264398674960464,335.7413450166645,70.08383821890385,104.91041808947118
78945,37.82103713397677,143.2660606060606,271.18419872657165,0.0,2274.178962866023,1504.4901464480072,1437.3722550848229,0.0,0.0,789.243792945932,89.37220192392815,0.0,0.0,0.0,2082.0713442646775,2138.0,452.271296466609,5216.041364398853,878.6159948698602,4220.0713442646775
78946,2.3024219247928617,9.430697402976364,19.0029185117028,0.0,286.69757807520716,218.77041497333389,206.32886329701142,0.0,0.0,113.79888762368975,14.069650481782435,0.0,0.0,0.0,301.1985677095034,98.4,30.736037839472026,711.7968563455524,127.86853810547218,399.5985677095034
78947,7.4091778202676855,26.389407645170703,63.93360745298752,0.0,922.5908221797323,578.0531549753856,673.8019500038425,0.0,0.0,352.55743737944374,48.24526538744459,0.0,0.0,0.0,1032.8191771557256,928.2,97.73219291842591,2174.4459271589603,400.80270276688833,1961.0191771557256
78948,1.6730401529636711,5.404727166618033,6.784245787566853,0.0,208.32695984703633,127.95434547425755,80.71677007978953,0.0,0.0,62.640927359124404,4.708161962677766,0.0,0.0,0.0,100.79082216996586,37.0,13.862013107148558,416.9980754010834,67.34908932180217,137.79082216996585
78949,3.0263373139211516,3.4096969696969697,12.454903147699758,0.0,181.97366268607885,36.68989107644483,65.83930363731106,0.0,0.0,17.900411953858203,4.1119193451988965,0.0,0.0,0.0,95.79387386979027,168.8,18.89093743131788,284.50285739983474,22.0123312990571,264.5938738697903
78950,3.9982917663136313,17.168434185901436,20.8554346902354,0.0,494.0017082336864,379.46252522776854,179.9495734097891,0.0,0.0,187.36904058633002,17.544035771743516,0.0,0.0,0.0,269.05095612823203,240.6,42.022160642450466,1053.413806871244,204.91307635807354,509.650956128232
78951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78953,1.5233025786609888,8.066236510021126,6.583428564963059,0.0,139.476697421339,202.69018259435535,67.35698667986908,0.0,0.0,113.24358089562355,5.452542702052853,0.0,0.0,0.0,100.607042053115,56.0,16.172967653645173,409.5238666955634,118.6961235976764,156.60704205311498
78954,7.050548012432521,19.047272727272727,18.647408304187966,0.0,423.9494519875675,201.53382901393041,107.53177118720618,0.0,0.0,103.41889825879684,5.787667096969968,0.0,0.0,0.0,134.83315341163592,88.2,44.74522904389322,733.0150521887042,109.20656535576681,223.0331534116359
78956,21.576967119254046,72.13272727272728,142.83299704062415,0.0,1297.423032880746,797.6907860816814,813.9419970772675,0.0,0.0,357.17648664559124,44.73150778069251,0.0,0.0,0.0,1042.0934981014157,1095.4,236.54269143260547,2909.0558160396945,401.9079944262837,2137.4934981014158
78957,21.639539468496178,55.393136527151256,128.9035313019767,0.0,1981.3604605315038,1411.8464929658508,1384.0469463246636,0.0,0.0,757.7603705069978,103.408988815885,0.0,0.0,0.0,1908.0405335574746,1946.6,205.93620729762415,4777.253899822018,861.1693593228828,3854.6405335574746
78959,6.6044021415823915,26.05916608432332,49.84778424561074,0.0,420.3955978584176,319.60540543527526,316.07439092175315,0.0,0.0,166.33542848040145,24.345398821620336,0.0,0.0,0.0,414.9324260110159,352.8,82.51135247151646,1056.075394215446,190.68082730202178,767.7324260110158
78962,23.561392269912446,58.54923342690564,138.77957153787298,0.0,1259.4386077300876,628.8018093165286,672.1933610723178,0.0,0.0,341.6489572565657,51.903805084973634,0.0,0.0,0.0,992.7232623048357,970.4,220.89019723469107,2560.433778118934,393.55276234153934,1963.1232623048356
78963,3.238998854899395,11.287272727272727,33.786196305264106,0.0,194.7610011451006,112.70343119983686,167.06845190049077,0.0,0.0,68.00929607289042,11.628992279143182,0.0,0.0,0.0,270.91635951510193,328.6,48.31246788743623,474.53288424542825,79.6382883520336,599.516359515102
79001,3.2941176470588234,6.388274336283185,6.473913886733903,0.0,68.70588235294117,18.846733533801192,17.012002319026276,0.0,0.0,9.764992129915623,3.471025548798348,0.0,0.0,0.0,19.243058245441475,24.8,16.15630587007591,104.56461820576864,13.23601767871397,44.04305824544147
79003,1.0028436018957345,3.8130841121495322,4.5631939750893125,0.0,44.997156398104266,28.340756392943675,21.424888940727307,0.0,0.0,15.846159494906793,6.903916397635351,0.0,0.0,0.0,23.708000686548033,34.4,9.379121689134578,94.76280173177526,22.750075892542142,58.10800068654803
79005,2.023372287145242,14.178868552412645,22.85561458931648,0.0,300.97662771285474,156.9978226772329,242.3239795938303,0.0,0.0,127.82330877035443,37.00317455154768,0.0,0.0,0.0,429.6172312653055,380.2,39.05785542887437,700.2984299839179,164.82648332190212,809.8172312653055
79007,26.74369988545246,99.6843830484664,250.72006741622866,0.0,1960.2563001145475,1679.1283694003507,2276.0555762971017,0.0,0.0,1022.187247551183,272.70901954497003,0.0,0.0,0.0,3311.7153367416995,3390.8,377.1481503501475,5915.440245812,1294.896267096153,6702.5153367417
79009,4.575193798449612,20.686004784688993,38.3234211985283,0.0,222.42480620155038,205.37615804511344,255.36129252761887,0.0,0.0,151.93783717019758,31.13791021998693,0.0,0.0,0.0,445.17737605386594,379.0,63.5846197816669,683.1622567742827,183.07574739018452,824.1773760538659
79010,4.803921568627451,15.149336283185841,37.75048487199379,0.0,100.19607843137256,36.716051767490676,80.57829475226242,0.0,0.0,31.134611949323478,23.085767859381164,0.0,0.0,0.0,127.9854525163626,452.6,57.70374272380708,217.49042495112565,54.22037980870464,580.5854525163626
79011,1.0682464454976304,6.514018691588785,4.353577290721252,0.0,47.93175355450237,52.771978139223414,22.118267410894138,0.0,0.0,22.714003169187798,6.208434520403379,0.0,0.0,0.0,21.319720777981228,21.0,11.935842427807668,122.82199910461992,28.922437689591177,42.31972077798123
79012,3.0942774261603376,33.603705509507556,113.4107659432193,0.0,58.90572257383966,83.80123527324696,207.03672931412598,0.0,0.0,94.59505921724548,42.93034180003695,0.0,0.0,0.0,384.62216294261776,405.0,150.10874887888718,349.7436871612126,137.52540101728243,789.6221629426177
79013,2.697592997811816,24.66145049653927,68.41133233132244,0.0,265.3024070021882,280.1083427010418,524.1545050105609,0.0,0.0,291.23020680241893,0.0,0.0,0.0,0.0,1083.4341626581167,1078.0,95.77037582567353,1069.565254713791,291.23020680241893,2161.4341626581167
79014,13.0,49.0,101.0,0.0,510.0,383.89236075085824,581.9222583093978,0.0,0.0,256.10763924914176,67.15251399007708,0.0,0.0,0.0,913.5252277005251,1088.4,163.0,1475.814619060256,323.2601532392188,2001.9252277005253
79015,36.192439862542955,122.16169998742613,517.9624737501832,0.0,2596.807560137457,1344.788261807187,3332.0559341499393,0.0,0.0,1637.0500382053867,313.9868775388893,0.0,0.0,0.0,7585.594714560988,4438.4,676.3166136001523,7273.651756094583,1951.036915744276,12023.994714560988
79016,0.0,0.0,5.6250435462078165,0.0,0.0,0.0,18.649717244877376,0.0,0.0,0.0,4.106897163086581,0.0,0.0,0.0,99.21834204582821,19.4,5.6250435462078165,18.649717244877376,4.106897163086581,118.6183420458282
79018,9.661870503597122,18.357615894039736,53.189873417721515,0.0,69.33812949640287,14.687823705601208,22.545035314578918,0.0,0.0,10.954560400359057,11.42431326074373,0.0,0.0,0.0,31.640778006955834,65.2,81.20935981535837,106.57098851658299,22.378873661102787,96.84077800695584
79019,5.911111111111111,16.15891472868217,34.5,0.0,393.0888888888889,217.65370129500025,254.39159826786423,0.0,0.0,145.18738397631756,0.0,0.0,0.0,0.0,418.90840173213576,385.2,56.57002583979328,865.1341884517534,145.18738397631756,804.1084017321357
79021,0.1682600382409178,1.469308803301238,3.938028920684135,0.0,11.831739961759082,15.915923933533232,32.849055274168144,0.0,0.0,9.614767263165529,3.3861725938013407,0.0,0.0,0.0,45.026743211346385,58.8,5.575597762226291,60.59671916946046,13.00093985696687,103.82674321134638
79022,6.466933867735471,5.6321292775665395,22.06019884190976,0.0,1376.5330661322646,1094.1429048359023,1873.0865563904256,0.0,0.0,875.2249658865312,118.08559398277644,0.0,0.0,0.0,3254.1676507848883,2774.6,34.15926198721177,4343.762527358593,993.3105598693077,6028.767650784888
79024,0.4741235392320534,2.4184692179700495,5.8903647329121185,0.0,70.52587646076795,31.275287103187978,74.47845343712069,0.0,0.0,17.306243678841973,8.582773627663592,0.0,0.0,0.0,99.64840820230361,69.4,8.782957490114221,176.27961700107662,25.889017306505565,169.04840820230362
79025,0.15503875968992248,0.38436482084690554,0.0,0.0,9.844961240310077,6.3569511094544024,0.0,0.0,0.0,3.2586840696986927,0.0,0.0,0.0,0.0,0.0,0.0,0.539403580536828,16.20191234976448,3.2586840696986927,0.0
79027,16.24749772520473,31.95054484492875,98.94986589643078,0.0,727.7525022747952,498.40163401618906,721.9369796106973,0.0,0.0,280.64782113888214,89.937166523228,0.0,0.0,0.0,1060.175987969644,1268.0,147.14790846656427,1948.0911159016816,370.58498766211017,2328.1759879696438
79029,17.453829321663022,99.2250978031899,286.9765591220737,0.0,1716.546170678337,1372.074592209793,2492.166162127286,0.0,0.0,926.7003099870171,0.0,0.0,0.0,0.0,4251.45727875064,4421.4,403.6554862469266,5580.786925015416,926.7003099870171,8672.85727875064
79031,3.1662049861495847,7.865591397849463,30.7948275207772,0.0,250.83379501385042,114.67236323217618,214.85851855847392,0.0,0.0,66.46204536997435,19.347483296969635,0.0,0.0,0.0,328.39917062377924,340.6,41.82662390477625,580.3646768045005,85.80952866694398,668.9991706237793
79032,0.09815168897386871,0.7618638239339753,2.0891890518183436,0.0,6.901848311026131,8.176914927619324,15.810808076541948,0.0,0.0,5.061221248446701,1.909459903359403,0.0,0.0,0.0,25.39054296828031,31.8,2.9492045647261875,30.889571315187403,6.9706811518061045,57.19054296828031
79033,0.8228346456692914,0.3921161825726141,0.0,0.0,37.17716535433071,5.248892851309874,0.0,0.0,0.0,3.3589909661175117,0.0,0.0,0.0,0.0,0.0,0.0,1.2149508282419055,42.42605820564059,3.3589909661175117,0.0
79034,0.7212020033388982,4.4101497504159735,6.527498564043652,0.0,107.2787979966611,57.506508288820335,73.34303381627299,0.0,0.0,31.083341960763697,10.24001558979183,0.0,0.0,0.0,118.88945202989154,125.0,11.658850317798525,238.12834010175442,41.32335755055553,243.88945202989154
79035,14.350387596899226,50.237440191387556,109.61493876316719,0.0,697.6496124031007,550.5365278643628,811.266582886486,0.0,0.0,317.2260319442496,83.77603758277255,0.0,0.0,0.0,1197.7424407675744,1474.6,174.20276655145398,2059.4527231539496,401.0020695270222,2672.3424407675743
79036,12.974799541809851,36.87005385155701,87.36145299713924,0.0,951.0252004581902,622.4600170175396,765.7081878110922,0.0,0.0,376.66992913090337,97.10535535788263,0.0,0.0,0.0,1179.2250038338861,1054.6,137.2063063905061,2339.193405286822,473.775284488786,2233.825003833886
79039,0.0,0.0,2.795191143400796,0.0,235.0,119.20372222991115,113.51755719600567,0.0,0.0,71.79627777008885,9.337763633034196,0.0,0.0,0.0,168.14948802755933,245.2,2.795191143400796,467.7212794259168,81.13404140312305,413.34948802755935
79040,2.5448430493273544,18.71200750469043,51.47033533963886,0.0,224.45515695067266,192.65201527378073,324.73702708388976,0.0,0.0,115.63597722152886,36.286360837470966,0.0,0.0,0.0,489.50627673900044,506.0,72.72718589365664,741.8441993083431,151.92233805899983,995.5062767390004
79041,6.688336520076482,34.66480398899587,49.34553610002795,0.0,470.31166347992354,411.5476859281507,414.31852529630714,0.0,0.0,190.78751008285337,42.241440939898354,0.0,0.0,0.0,561.6944976637665,572.4,90.6986766091003,1296.1778747043813,233.02895102275173,1134.0944976637666
79042,2.4139344262295084,6.342433697347894,17.7042009026733,0.0,183.5860655737705,101.77956624184519,207.94230686657306,0.0,0.0,64.87800006080691,16.44486590469081,0.0,0.0,0.0,324.5086263260629,274.4,26.460569026250703,493.30793868218876,81.32286596549773,598.9086263260629
79043,3.843494085532302,9.415758591785416,33.073653806478234,0.0,172.1565059144677,149.19076620251954,247.52907550123777,0.0,0.0,80.39347520569504,29.57447341594863,0.0,0.0,0.0,348.6227972763353,440.2,46.33290648379595,568.876347618225,109.96794862164367,788.8227972763352
79044,7.338129496402877,44.64238410596026,137.81012658227849,0.0,52.66187050359712,30.35737405109023,53.55994606693586,0.0,0.0,32.00024184294951,30.886546941528454,0.0,0.0,0.0,85.54338040925722,171.2,189.79064018464163,136.5791906216232,62.88678878447796,256.7433804092572
79045,35.84496124031008,117.61563517915309,277.0,0.0,2276.15503875969,1783.1032575239358,3020.2734270796277,0.0,0.0,1159.281107296911,0.0,0.0,0.0,0.0,4979.526572920371,5198.2,430.4605964194632,7079.531723363254,1159.281107296911,10177.726572920372
79046,0.6944908180300501,6.87603993344426,7.601881102814474,0.0,103.30550918196995,91.84150180228774,93.25126416393532,0.0,0.0,46.282458264268016,11.304019459317995,0.0,0.0,0.0,131.2428352739322,219.6,15.172411854288784,288.398275148193,57.586477723586015,350.8428352739322
79051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79052,2.80327868852459,7.442277691107645,19.88519847239903,0.0,213.19672131147541,131.50849276745072,255.05194618537428,0.0,0.0,64.04922954144163,17.43407332987983,0.0,0.0,0.0,344.0287820123469,262.6,30.130754852031263,599.7571602643004,81.48330287132146,606.6287820123468
79053,0.24186046511627907,1.0397727272727273,2.1998639181492874,0.0,11.758139534883721,11.246885854434074,15.438080002438669,0.0,0.0,6.713341418293199,1.7364274070000452,0.0,0.0,0.0,24.825628672412,21.8,3.4814971105382937,38.44310539175646,8.449768825293244,46.625628672412006
79054,2.1715388858246003,5.8847040737893925,14.578821927136536,0.0,124.8284611141754,62.50490988108873,99.47284642634814,0.0,0.0,30.610386045121878,8.076155961324396,0.0,0.0,0.0,146.47217568519096,181.4,22.635064886750527,286.80621742161225,38.686542006446274,327.872175685191
79056,0.08681135225375626,0.6164725457570716,0.6246410109132682,0.0,12.913188647746244,8.992203198736373,9.118986094001492,0.0,0.0,3.3913242555065555,0.8133342472201294,0.0,0.0,0.0,9.443038647865109,10.0,1.3279249089240959,31.024377940484108,4.2046585027266845,19.44303864786511
79057,4.753447324875896,13.017678708685628,26.747741793346556,0.0,273.2465526751241,139.6923918250746,200.45669691533953,0.0,0.0,66.28992946623978,13.879096285103817,0.0,0.0,0.0,251.7164650062101,264.2,44.51886782690808,613.3956414155382,80.1690257513436,515.91646500621
79058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79059,0.0,2.0,2.0,0.0,163.0,55.286194030342216,94.54171925426971,0.0,0.0,37.713805969657784,0.0,0.0,0.0,0.0,160.05828074573031,156.4,4.0,312.8279132846119,37.713805969657784,316.45828074573035
79061,1.395260663507109,7.4672897196261685,10.206720092690935,0.0,62.60473933649289,56.743243949561645,50.578664543448625,0.0,0.0,29.78946633081219,14.843193288583313,0.0,0.0,0.0,50.971422075277125,90.4,19.06927047582421,169.92664782950317,44.632659619395504,141.37142207527714
79062,0.36995515695067266,2.861163227016885,4.234034237473618,0.0,32.630044843049326,32.99796497265831,28.125968914284748,0.0,0.0,14.140871800324803,2.887490456450399,0.0,0.0,0.0,38.95250639179123,22.8,7.465152621441176,93.75397872999238,17.028362256775203,61.75250639179123
79063,3.777979981801638,5.6336965632858345,13.49453270063957,0.0,169.22202001819835,86.87190632971965,97.20160642255577,0.0,0.0,50.49439710699451,12.36349067749975,0.0,0.0,0.0,145.74037019930492,183.2,22.90620924572704,353.29553277047376,62.85788778449426,328.9403701993049
79064,5.459833795013851,24.345878136200717,47.474061705438125,0.0,432.5401662049861,386.6213165481013,379.11698417454863,0.0,0.0,174.03280531569806,27.162344996770607,0.0,0.0,0.0,461.0466091232426,557.2,77.27977363665269,1198.2784669276361,201.19515031246866,1018.2466091232427
79065,55.075013789299504,213.09761721752497,500.6734362795169,0.0,3165.9249862107004,2207.1456588056762,3529.8655543268446,0.0,0.0,1164.7567239767986,271.4130337507953,0.0,0.0,0.0,4922.447975642842,4575.6,768.8460672863414,8902.936199343221,1436.169757727594,9498.047975642843
79068,0.0,0.0,14.856945165196333,0.0,587.0,331.0354791826139,513.7634727607955,0.0,0.0,255.96452081738607,54.34598307715594,0.0,0.0,0.0,978.6335989968524,753.4,14.856945165196333,1431.7989519434095,310.310503894542,1732.0335989968523
79070,20.89566929133858,71.19087136929461,221.8682522123894,0.0,944.1043307086615,896.5892710444888,1544.9697649664065,0.0,0.0,666.2198575862166,0.0,0.0,0.0,0.0,2720.161982821204,2765.0,313.9547928730226,3385.6633667195565,666.2198575862166,5485.161982821204
79072,47.56150414276609,231.98753438789547,582.9761874507611,0.0,3344.438495857234,2393.2706943274598,4500.821675757932,0.0,0.0,1637.741771284645,526.605354589356,0.0,0.0,0.0,7002.396782201951,6361.2,862.5252259814226,10238.530865942626,2164.347125874001,13363.596782201952
79078,0.5114547537227949,2.7759306953874967,2.7815847249018693,0.0,37.488545246277205,48.98526762381193,23.55589640628348,0.0,0.0,26.23880168080057,3.154538007964299,0.0,0.0,0.0,38.30798086085034,33.2,6.068970174012161,110.02970927637261,29.39333968876487,71.50798086085035
79079,10.90047393364929,43.771028037383175,80.57342859901517,0.0,489.09952606635073,351.4691423604216,385.3832136272647,0.0,0.0,155.75982960219523,120.30766759284437,0.0,0.0,0.0,413.1356901808757,566.6,135.24493057004764,1225.951882054037,276.0674971950396,979.7356901808757
79080,0.0,0.0,1.4156720290607163,0.0,147.0,57.824732784883075,56.56267277078004,0.0,0.0,37.175267215116925,4.778208807028987,0.0,0.0,0.0,86.04344639313027,70.2,1.4156720290607163,261.3874055556631,41.953476022145914,156.24344639313028
79081,7.085201793721973,39.426829268292686,90.2956304228875,0.0,624.9147982062781,435.5249276468374,624.9308351933962,0.0,0.0,214.04824308486997,59.845972591763555,0.0,0.0,0.0,807.3275617919527,1014.6,136.80766148490216,1685.3705610465117,273.8942156766335,1821.9275617919527
79082,0.46121883656509693,2.2889287136598964,3.81951349094911,0.0,36.538781163434905,36.192073649729394,29.664355739262607,0.0,0.0,16.518997636610706,2.2319299445636402,0.0,0.0,0.0,37.884200825224646,52.4,6.569661041174103,102.3952105524269,18.750927581174345,90.28420082522464
79083,6.77004581901489,12.66963240458909,29.1368948617302,0.0,496.2299541809851,232.112957839508,269.8754842904406,0.0,0.0,111.2174097559029,31.283844150252254,0.0,0.0,0.0,379.903776697577,353.8,48.57657308533418,998.2183963109337,142.50125390615517,733.703776697577
79084,0.0,16.5,40.5,0.0,266.0,254.5944708455091,353.1041724240423,0.0,0.0,167.9055291544909,0.0,0.0,0.0,0.0,576.3958275759577,448.0,57.0,873.6986432695514,167.9055291544909,1024.3958275759578
79085,0.13102820746132848,0.0,0.4819475964514132,0.0,5.868971792538671,0.0,4.597932017518956,0.0,0.0,0.0,0.3534668030491637,0.0,0.0,0.0,4.166653582980467,2.4,0.6129758039127418,10.466903810057627,0.3534668030491637,6.566653582980466
79086,2.848577680525164,13.61345170027084,41.1121085466038,0.0,280.1514223194748,196.62192082394185,385.8835464815078,0.0,0.0,118.76462747578731,0.0,0.0,0.0,0.0,580.2043449718884,608.8,57.5741379273998,862.6568896249245,118.76462747578731,1189.0043449718883
79087,0.5330661322645291,0.3678707224334601,0.9398011580902438,0.0,113.46693386773548,82.57896083259588,93.57853016198257,0.0,0.0,46.053168444970666,4.548043364578347,0.0,0.0,0.0,125.33362531534885,161.6,1.8407380127882331,289.62442486231396,50.601211809549014,286.9336253153489
79088,13.782786885245901,33.21528861154446,70.41060062492767,0.0,1048.217213114754,605.6008050889602,903.1305946228863,0.0,0.0,267.18390629949533,61.730138862584525,0.0,0.0,0.0,1218.1286658896017,1172.6,117.40867612171803,2556.9486128266008,328.91404516207984,2390.728665889602
79091,0.1374570446735395,0.8658367911479945,0.57308437382995,0.0,9.862542955326461,10.924170739374441,3.933095802561955,0.0,0.0,10.209992469477564,0.33760623062109457,0.0,0.0,0.0,8.156213592987001,32.0,1.576378209651484,24.719809497262855,10.547598700098659,40.156213592987
79092,8.509803921568627,45.99557522123894,74.88440651667959,0.0,177.49019607843138,125.59723874427425,169.9478940464629,0.0,0.0,80.40718603448681,44.24994166425418,0.0,0.0,0.0,245.31775777260336,175.6,129.38978565948716,473.03532886916855,124.657127698741,420.91775777260335
79093,0.281496062992126,1.9170124481327802,1.6317477876106194,0.0,12.718503937007874,27.07324681447107,11.19899323807705,0.0,0.0,15.00974073739615,0.0,0.0,0.0,0.0,20.169258974312328,12.0,3.8302562987355255,50.990743989555995,15.00974073739615,32.16925897431233
79094,0.08888888888888889,0.34108527131782945,0.0,0.0,5.911111111111111,4.685711034091439,0.0,0.0,0.0,2.9732036945907314,0.0,0.0,0.0,0.0,0.0,0.0,0.42997416020671836,10.596822145202552,2.9732036945907314,0.0
79095,20.12882096069869,38.37185929648241,111.69188094399436,0.0,418.8711790393013,339.0231497579052,385.0244089365115,0.0,0.0,174.60499094561243,0.0,0.0,0.0,0.0,564.6837101194942,604.6,170.19256120117547,1142.918737733718,174.60499094561243,1169.2837101194941
79096,8.633175355450236,23.434579439252335,67.30308004248336,0.0,387.36682464454975,160.0436553932669,270.33131027738824,0.0,0.0,111.52176516748077,112.12593434027264,0.0,0.0,0.0,385.03967533985576,545.2,99.37083483718592,817.741790315205,223.6476995077534,930.2396753398558
79097,0.0,0.0,2.9321916623421553,0.0,147.0,114.26156287726403,108.66604789998483,0.0,0.0,82.73843712273597,10.343395098122423,0.0,0.0,0.0,186.25836533955055,210.8,2.9321916623421553,369.9276107772489,93.0818322208584,397.05836533955056
79098,4.392156862745098,14.966814159292035,25.391194724592705,0.0,91.6078431372549,41.67735038591492,58.89294312902698,0.0,0.0,25.355835454793052,14.81008156178474,0.0,0.0,0.0,82.10578058459556,124.8,44.75016574662983,192.1781366521968,40.165917016577794,206.90578058459556
79101,40.57496044303797,55.319307654802536,84.51224724164497,0.0,772.425039556962,199.87980260676363,198.3714184407018,0.0,0.0,93.80088973843385,27.56405337642343,0.0,0.0,0.0,246.9522809412298,131.6,180.40651533948548,1170.6762606044274,121.36494311485728,378.5522809412298
79102,53.20160864978902,226.825012189176,753.423500167173,0.0,1012.798391350211,698.926262244295,1580.0464251372737,0.0,0.0,505.24872556652895,264.6523917978777,0.0,0.0,0.0,2371.077682897675,2411.8,1033.450121006138,3291.7710787317797,769.9011173644067,4782.877682897675
79103,65.57871835443038,304.4939541686982,738.443575467721,0.0,1248.4212816455697,947.3464862608688,1541.6057573343057,0.0,0.0,669.1595595704331,260.0958672706108,0.0,0.0,0.0,2330.254799927362,2763.6,1108.5162479908495,3737.373525240744,929.2554268410439,5093.8547999273615
79104,41.27366824894514,206.69449049244272,477.0226628483377,0.0,785.7263317510549,682.0783817305655,1059.0296826825897,0.0,0.0,415.22712777699167,161.6741532048588,0.0,0.0,0.0,1448.4735012642134,1741.8,724.9908215897256,2526.8343961642104,576.9012809818505,3190.2735012642133
